divTime	mrca	species.1	species.2	n	spClade.1	spClade.2	pairClade
1359.616	248	Argiope_bruennichi	Chelonoidis_abingdonii	0	Argiope_bruennichi	318	318-Argiope_bruennichi
1359.616	248	Chelonoidis_abingdonii	Parasteatoda_tepidariorum	0	318	Parasteatoda_tepidariorum	318-Parasteatoda_tepidariorum
1359.616	248	Chelonoidis_abingdonii	Rhipicephalus_sanguineus	0	318	Rhipicephalus_sanguineus	318-Rhipicephalus_sanguineus
1359.616	248	Chelonoidis_abingdonii	Varroa_destructor	0	318	Varroa_destructor	318-Varroa_destructor
1359.616	248	Chelonoidis_abingdonii	Tetranychus_urticae	0	318	Tetranychus_urticae	318-Tetranychus_urticae
1359.616	248	Aculops_lycopersici	Chelonoidis_abingdonii	0	Aculops_lycopersici	318	318-Aculops_lycopersici
1359.616	248	Chelonoidis_abingdonii	Dermatophagoides_farinae	0	318	Dermatophagoides_farinae	318-Dermatophagoides_farinae
1359.616	248	Chelonoidis_abingdonii	Sarcoptes_scabiei	0	318	Sarcoptes_scabiei	318-Sarcoptes_scabiei
1359.616	248	Anisolabis_maritima	Chelonoidis_abingdonii	0	Anisolabis_maritima	318	318-Anisolabis_maritima
1359.616	248	Chelonoidis_abingdonii	Vandiemenella_viatica	0	318	Vandiemenella_viatica	318-Vandiemenella_viatica
1359.616	248	Chelonoidis_abingdonii	Gryllus_bimaculatus	0	318	Gryllus_bimaculatus	318-Gryllus_bimaculatus
1359.616	248	Apteronemobius_asahinai	Chelonoidis_abingdonii	1	Apteronemobius_asahinai	318	318-Apteronemobius_asahinai
1359.616	248	Chelonoidis_abingdonii	Laupala_kohalensis	1	318	Laupala_kohalensis	318-Laupala_kohalensis
1359.616	248	Chelonoidis_abingdonii	Timema_cristinae	3	318	Timema_cristinae	318-Timema_cristinae
1359.616	248	Chelonoidis_abingdonii	Clitarchus_hookeri	0	318	Clitarchus_hookeri	318-Clitarchus_hookeri
1359.616	248	Blattella_germanica	Chelonoidis_abingdonii	0	Blattella_germanica	318	318-Blattella_germanica
1359.616	248	Chelonoidis_abingdonii	Cryptotermes_secundus	0	318	369	318-369
1359.616	248	Chelonoidis_abingdonii	Coptotermes_formosanus	1	318	369	318-369
1359.616	248	Chelonoidis_abingdonii	Isoperla_grammatica	0	318	Isoperla_grammatica	318-Isoperla_grammatica
1359.616	248	Brachyptera_putata	Chelonoidis_abingdonii	0	Brachyptera_putata	318	318-Brachyptera_putata
1359.616	248	Chelonoidis_abingdonii	Nemurella_pictetii	0	318	Nemurella_pictetii	318-Nemurella_pictetii
1359.616	248	Chelonoidis_abingdonii	Lednia_tumana	0	318	Lednia_tumana	318-Lednia_tumana
1359.616	248	Amphinemura_sulcicollis	Chelonoidis_abingdonii	0	Amphinemura_sulcicollis	318	318-Amphinemura_sulcicollis
1359.616	248	Chelonoidis_abingdonii	Neoneuromus_ignobilis	0	318	Neoneuromus_ignobilis	318-Neoneuromus_ignobilis
1359.616	248	Chelonoidis_abingdonii	Chrysopa_pallens	0	318	377	318-377
1359.616	248	Chelonoidis_abingdonii	Chrysoperla_carnea	0	318	377	318-377
1359.616	248	Chelonoidis_abingdonii	Tipula_oleracea	0	318	Tipula_oleracea	318-Tipula_oleracea
1359.616	248	Chelonoidis_abingdonii	Mochlonyx_cinctipes	0	318	Mochlonyx_cinctipes	318-Mochlonyx_cinctipes
1359.616	248	Chaoborus_trivitattus	Chelonoidis_abingdonii	0	Chaoborus_trivitattus	318	318-Chaoborus_trivitattus
1359.616	248	Anopheles_albimanus	Chelonoidis_abingdonii	0	Anopheles_albimanus	318	318-Anopheles_albimanus
1359.616	248	Chelonoidis_abingdonii	Culex_quinquefasciatus	0	318	Culex_quinquefasciatus	318-Culex_quinquefasciatus
1359.616	248	Aedes_aegypti	Chelonoidis_abingdonii	0	Aedes_aegypti	318	318-Aedes_aegypti
1359.616	248	Chelonoidis_abingdonii	Propsilocerus_akamusi	0	318	Propsilocerus_akamusi	318-Propsilocerus_akamusi
1359.616	248	Chelonoidis_abingdonii	Clunio_marinus	0	318	Clunio_marinus	318-Clunio_marinus
1359.616	248	Chelonoidis_abingdonii	Polypedilum_vanderplanki	0	318	Polypedilum_vanderplanki	318-Polypedilum_vanderplanki
1359.616	248	Chelonoidis_abingdonii	Chironomus_riparius	0	318	Chironomus_riparius	318-Chironomus_riparius
1359.616	248	Chelonoidis_abingdonii	Lutzomyia_longipalpis	0	318	Lutzomyia_longipalpis	318-Lutzomyia_longipalpis
1359.616	248	Chelonoidis_abingdonii	Phlebotomus_papatasi	0	318	Phlebotomus_papatasi	318-Phlebotomus_papatasi
1359.616	248	Chelonoidis_abingdonii	Coboldia_fuscipes	0	318	Coboldia_fuscipes	318-Coboldia_fuscipes
1359.616	248	Bibio_marci	Chelonoidis_abingdonii	0	Bibio_marci	318	318-Bibio_marci
1359.616	248	Bolitophila_cinerea	Chelonoidis_abingdonii	0	Bolitophila_cinerea	318	318-Bolitophila_cinerea
1359.616	248	Bradysia_coprophila	Chelonoidis_abingdonii	0	Bradysia_coprophila	318	318-Bradysia_coprophila
1359.616	248	Catotricha_subobsoleta	Chelonoidis_abingdonii	0	Catotricha_subobsoleta	318	318-Catotricha_subobsoleta
1359.616	248	Chelonoidis_abingdonii	Sitodiplosis_mosellana	0	318	Sitodiplosis_mosellana	318-Sitodiplosis_mosellana
1359.616	248	Chelonoidis_abingdonii	Mayetiola_destructor	0	318	Mayetiola_destructor	318-Mayetiola_destructor
1359.616	248	Chelonoidis_abingdonii	Eristalis_tenax	0	318	Eristalis_tenax	318-Eristalis_tenax
1359.616	248	Chelonoidis_abingdonii	Syritta_pipiens	0	318	Syritta_pipiens	318-Syritta_pipiens
1359.616	248	Chelonoidis_abingdonii	Volucella_inanis	0	318	Volucella_inanis	318-Volucella_inanis
1359.616	248	Cheilosia_vulpina	Chelonoidis_abingdonii	0	Cheilosia_vulpina	318	318-Cheilosia_vulpina
1359.616	248	Chelonoidis_abingdonii	Criorhina_berberina	0	318	404	318-404
1359.616	248	Chelonoidis_abingdonii	Xylota_sylvarum	0	318	404	318-404
1359.616	248	Chelonoidis_abingdonii	Platycheirus_albimanus	0	318	405	318-405
1359.616	248	Chelonoidis_abingdonii	Sphaerophoria_rueppellii	0	318	405	318-405
1359.616	248	Chelonoidis_abingdonii	Scaeva_pyrastri	0	318	405	318-405
1359.616	248	Chelonoidis_abingdonii	Xanthogramma_pedissequum	0	318	405	318-405
1359.616	248	Chelonoidis_abingdonii	Chrysotoxum_bicinctum	0	318	405	318-405
1359.616	248	Chelonoidis_abingdonii	Ephydra_gracilis	0	318	410	318-410
1359.616	248	Chelonoidis_abingdonii	Cirrula_hians	0	318	410	318-410
1359.616	248	Chelonoidis_abingdonii	Phortica_variegata	0	318	Phortica_variegata	318-Phortica_variegata
1359.616	248	Chelonoidis_abingdonii	Leucophenga_varia	0	318	Leucophenga_varia	318-Leucophenga_varia
1359.616	248	Chelonoidis_abingdonii	Chymomyza_costata	0	318	Chymomyza_costata	318-Chymomyza_costata
1359.616	248	Chelonoidis_abingdonii	Scaptodrosophila_lebanonensis	0	318	Scaptodrosophila_lebanonensis	318-Scaptodrosophila_lebanonensis
1359.616	248	Chelonoidis_abingdonii	Drosophila_athabasca	0	318	Drosophila_athabasca	318-Drosophila_athabasca
1359.616	248	Chelonoidis_abingdonii	Lordiphosa_clarofinis	0	318	Lordiphosa_clarofinis	318-Lordiphosa_clarofinis
1359.616	248	Chelonoidis_abingdonii	Scaptomyza_graminum	0	318	Scaptomyza_graminum	318-Scaptomyza_graminum
1359.616	248	Chelonoidis_abingdonii	Zaprionus_capensis	0	318	Zaprionus_capensis	318-Zaprionus_capensis
1359.616	248	Chelonoidis_abingdonii	Neomicropteryx_cornuta	0	318	Neomicropteryx_cornuta	318-Neomicropteryx_cornuta
1359.616	248	Chelonoidis_abingdonii	Ypsolopha_scabrella	0	318	Ypsolopha_scabrella	318-Ypsolopha_scabrella
1359.616	248	Chelonoidis_abingdonii	Notocelia_uddmanniana	0	318	Notocelia_uddmanniana	318-Notocelia_uddmanniana
1359.616	248	Chelonoidis_abingdonii	Melinaea_marsaeus_rileyi	0	318	Melinaea_marsaeus_rileyi	318-Melinaea_marsaeus_rileyi
1359.616	248	Chelonoidis_abingdonii	Endotricha_flammealis	0	318	Endotricha_flammealis	318-Endotricha_flammealis
1359.616	248	Chelonoidis_abingdonii	Cnaphalocrocis_exigua	0	318	Cnaphalocrocis_exigua	318-Cnaphalocrocis_exigua
1359.616	248	Chelonoidis_abingdonii	Parapoynx_stratiotata	0	318	Parapoynx_stratiotata	318-Parapoynx_stratiotata
1359.616	248	Chelonoidis_abingdonii	Habrosyne_pyritoides	0	318	Habrosyne_pyritoides	318-Habrosyne_pyritoides
1359.616	248	Chelonoidis_abingdonii	Crocallis_elinguaria	0	318	Crocallis_elinguaria	318-Crocallis_elinguaria
1359.616	248	Chelonoidis_abingdonii	Orgyia_antiqua	0	318	Orgyia_antiqua	318-Orgyia_antiqua
1359.616	248	Chelonoidis_abingdonii	Dendrolimus_kikuchii	0	318	Dendrolimus_kikuchii	318-Dendrolimus_kikuchii
1359.616	248	Chelonoidis_abingdonii	Hydropsyche_tenuis	0	318	Hydropsyche_tenuis	318-Hydropsyche_tenuis
1359.616	248	Chelonoidis_abingdonii	Stenopsyche_tienmushanensis	0	318	Stenopsyche_tienmushanensis	318-Stenopsyche_tienmushanensis
1359.616	248	Chelonoidis_abingdonii	Plectrocnemia_conspersa	0	318	Plectrocnemia_conspersa	318-Plectrocnemia_conspersa
1359.616	248	Chelonoidis_abingdonii	Glossosoma_conforme	0	318	Glossosoma_conforme	318-Glossosoma_conforme
1359.616	248	Agrypnia_vestita	Chelonoidis_abingdonii	0	Agrypnia_vestita	318	318-Agrypnia_vestita
1359.616	248	Chelonoidis_abingdonii	Limnephilus_lunatus	0	318	434	318-434
1359.616	248	Chelonoidis_abingdonii	Hesperophylax_magnus	0	318	434	318-434
1359.616	248	Chelonoidis_abingdonii	Microvelia_longipes	0	318	Microvelia_longipes	318-Microvelia_longipes
1359.616	248	Chelonoidis_abingdonii	Gerris_buenoi	0	318	Gerris_buenoi	318-Gerris_buenoi
1359.616	248	Chelonoidis_abingdonii	Lethocerus_indicus	0	318	Lethocerus_indicus	318-Lethocerus_indicus
1359.616	248	Apolygus_lucorum	Chelonoidis_abingdonii	0	Apolygus_lucorum	318	318-Apolygus_lucorum
1359.616	248	Chelonoidis_abingdonii	Riptortus_pedestris	0	318	Riptortus_pedestris	318-Riptortus_pedestris
1359.616	248	Aelia_acuminata	Chelonoidis_abingdonii	0	Aelia_acuminata	318	318-Aelia_acuminata
1359.616	248	Chelonoidis_abingdonii	Nilaparvata_lugens	0	318	Nilaparvata_lugens	318-Nilaparvata_lugens
1359.616	248	Chelonoidis_abingdonii	Homalodisca_vitripennis	0	318	Homalodisca_vitripennis	318-Homalodisca_vitripennis
1359.616	248	Chelonoidis_abingdonii	Trialeurodes_vaporariorum	0	318	Trialeurodes_vaporariorum	318-Trialeurodes_vaporariorum
1359.616	248	Chelonoidis_abingdonii	Pachypsylla_venusta	0	318	Pachypsylla_venusta	318-Pachypsylla_venusta
1359.616	248	Chelonoidis_abingdonii	Phenacoccus_solenopsis	0	318	Phenacoccus_solenopsis	318-Phenacoccus_solenopsis
1359.616	248	Chelonoidis_abingdonii	Schizaphis_graminum	0	318	446	318-446
1359.616	248	Chelonoidis_abingdonii	Eriosoma_lanigerum	0	318	446	318-446
1359.616	248	Chelonoidis_abingdonii	Pantala_flavescens	1	318	449	318-449
1359.616	248	Chelonoidis_abingdonii	Ladona_fulva	0	318	449	318-449
1359.616	248	Chelonoidis_abingdonii	Rhinocypha_anisoptera	0	318	Rhinocypha_anisoptera	318-Rhinocypha_anisoptera
1359.616	248	Chelonoidis_abingdonii	Ischnura_elegans	0	318	Ischnura_elegans	318-Ischnura_elegans
1359.616	248	Calopteryx_splendens	Chelonoidis_abingdonii	0	Calopteryx_splendens	318	318-Calopteryx_splendens
1359.616	248	Chelonoidis_abingdonii	Ephemera_danica	0	318	Ephemera_danica	318-Ephemera_danica
1359.616	248	Baetis_rhodani	Chelonoidis_abingdonii	0	Baetis_rhodani	318	318-Baetis_rhodani
1359.616	248	Chelonoidis_abingdonii	Cloeon_dipterum	0	318	Cloeon_dipterum	318-Cloeon_dipterum
1359.616	248	Chelonoidis_abingdonii	Notodromas_monacha	0	318	Notodromas_monacha	318-Notodromas_monacha
1359.616	248	Chelonoidis_abingdonii	Daphnia_pulicaria	0	318	Daphnia_pulicaria	318-Daphnia_pulicaria
1359.616	248	Chelonoidis_abingdonii	Eurytemora_affinis	0	318	Eurytemora_affinis	318-Eurytemora_affinis
1359.616	248	Chelonoidis_abingdonii	Paracyclopina_nana	0	318	Paracyclopina_nana	318-Paracyclopina_nana
1359.616	248	Chelonoidis_abingdonii	Lepeophtheirus_salmonis	1	318	Lepeophtheirus_salmonis	318-Lepeophtheirus_salmonis
1359.616	248	Chelonoidis_abingdonii	Macrobrachium_nipponense	0	318	Macrobrachium_nipponense	318-Macrobrachium_nipponense
1359.616	248	Chelonoidis_abingdonii	Portunus_trituberculatus	0	318	Portunus_trituberculatus	318-Portunus_trituberculatus
1359.616	248	Chelonoidis_abingdonii	Procambarus_clarkii	1	318	Procambarus_clarkii	318-Procambarus_clarkii
1359.616	248	Bathynomus_jamesi	Chelonoidis_abingdonii	15	Bathynomus_jamesi	318	318-Bathynomus_jamesi
1359.616	248	Chelonoidis_abingdonii	Parhyale_hawaiensis	0	318	Parhyale_hawaiensis	318-Parhyale_hawaiensis
1359.616	248	Chelonoidis_abingdonii	Trachelipus_rathkii	0	318	464	318-464
1359.616	248	Armadillidium_vulgare	Chelonoidis_abingdonii	0	464	318	318-464
1359.616	248	Chelonoidis_abingdonii	Dimorphilus_gyrociliatus	0	318	Dimorphilus_gyrociliatus	318-Dimorphilus_gyrociliatus
1359.616	248	Chelonoidis_abingdonii	Owenia_fusiformis	0	318	Owenia_fusiformis	318-Owenia_fusiformis
1359.616	248	Capitella_teleta	Chelonoidis_abingdonii	0	Capitella_teleta	318	318-Capitella_teleta
1359.616	248	Chelonoidis_abingdonii	Streblospio_benedicti	0	318	Streblospio_benedicti	318-Streblospio_benedicti
1359.616	248	Chelonoidis_abingdonii	Hydroides_elegans	0	318	Hydroides_elegans	318-Hydroides_elegans
1359.616	248	Chelonoidis_abingdonii	Paraescarpia_echinospica	1	318	472	318-472
1359.616	248	Chelonoidis_abingdonii	Lamellibrachia_luymesi	1	318	472	318-472
1359.616	248	Chelonoidis_abingdonii	Enchytraeus_crypticus	0	318	Enchytraeus_crypticus	318-Enchytraeus_crypticus
1359.616	248	Chelonoidis_abingdonii	Helobdella_robusta	0	318	Helobdella_robusta	318-Helobdella_robusta
1359.616	248	Chelonoidis_abingdonii	Hirudo_medicinalis	0	318	476	318-476
1359.616	248	Chelonoidis_abingdonii	Poecilobdella_manillensis	0	318	476	318-476
1359.616	248	Chelonoidis_abingdonii	Eisenia_fetida	1	318	478	318-478
1359.616	248	Aporrectodea_caliginosa	Chelonoidis_abingdonii	1	478	318	318-478
1359.616	248	Chelonoidis_abingdonii	Eudrilus_eugeniae	1	318	Eudrilus_eugeniae	318-Eudrilus_eugeniae
1359.616	248	Amynthas_corticis	Chelonoidis_abingdonii	1	480	318	318-480
1359.616	248	Chelonoidis_abingdonii	Metaphire_vulgaris	1	318	480	318-480
1359.616	248	Chelonoidis_abingdonii	Gigantopelta_aegis	1	318	Gigantopelta_aegis	318-Gigantopelta_aegis
1359.616	248	Chelonoidis_abingdonii	Haliotis_rufescens	0	318	Haliotis_rufescens	318-Haliotis_rufescens
1359.616	248	Chelonoidis_abingdonii	Steromphala_cineraria	0	318	Steromphala_cineraria	318-Steromphala_cineraria
1359.616	248	Chelonoidis_abingdonii	Patella_pellucida	0	318	Patella_pellucida	318-Patella_pellucida
1359.616	248	Chelonoidis_abingdonii	Pomacea_canaliculata	0	318	Pomacea_canaliculata	318-Pomacea_canaliculata
1359.616	248	Batillaria_attramentaria	Chelonoidis_abingdonii	0	Batillaria_attramentaria	318	318-Batillaria_attramentaria
1359.616	248	Chelonoidis_abingdonii	Phymorhynchus_buccinoides	1	318	Phymorhynchus_buccinoides	318-Phymorhynchus_buccinoides
1359.616	248	Alviniconcha_marisindica	Chelonoidis_abingdonii	0	Alviniconcha_marisindica	318	318-Alviniconcha_marisindica
1359.616	248	Chelonoidis_abingdonii	Plakobranchus_ocellatus	0	318	Plakobranchus_ocellatus	318-Plakobranchus_ocellatus
1359.616	248	Biomphalaria_glabrata	Chelonoidis_abingdonii	1	Biomphalaria_glabrata	318	318-Biomphalaria_glabrata
1359.616	248	Achatina_immaculata	Chelonoidis_abingdonii	0	Achatina_immaculata	318	318-Achatina_immaculata
1359.616	248	Arion_vulgaris	Chelonoidis_abingdonii	2	Arion_vulgaris	318	318-Arion_vulgaris
1359.616	248	Cepaea_nemoralis	Chelonoidis_abingdonii	1	493	318	318-493
1359.616	248	Candidula_unifasciata	Chelonoidis_abingdonii	0	493	318	318-493
828	263	Gopherus_evgoodei	Latimeria_chalumnae	47	318	Latimeria_chalumnae	318-Latimeria_chalumnae
1359.616	248	Gopherus_evgoodei	Nymphon_striatum	1	318	Nymphon_striatum	318-Nymphon_striatum
1359.616	248	Gopherus_evgoodei	Tachypleus_gigas	5	318	346	318-346
1359.616	248	Carcinoscorpius_rotundicauda	Gopherus_evgoodei	4	346	318	318-346
1359.616	248	Gopherus_evgoodei	Limulus_polyphemus	10	318	346	318-346
1359.616	248	Dysdera_silvatica	Gopherus_evgoodei	0	Dysdera_silvatica	318	318-Dysdera_silvatica
1359.616	248	Dolomedes_plantarius	Gopherus_evgoodei	0	Dolomedes_plantarius	318	318-Dolomedes_plantarius
1359.616	248	Argiope_bruennichi	Gopherus_evgoodei	0	Argiope_bruennichi	318	318-Argiope_bruennichi
1359.616	248	Gopherus_evgoodei	Parasteatoda_tepidariorum	0	318	Parasteatoda_tepidariorum	318-Parasteatoda_tepidariorum
1359.616	248	Gopherus_evgoodei	Rhipicephalus_sanguineus	0	318	Rhipicephalus_sanguineus	318-Rhipicephalus_sanguineus
1359.616	248	Gopherus_evgoodei	Varroa_destructor	0	318	Varroa_destructor	318-Varroa_destructor
1359.616	248	Gopherus_evgoodei	Tetranychus_urticae	0	318	Tetranychus_urticae	318-Tetranychus_urticae
1359.616	248	Aculops_lycopersici	Gopherus_evgoodei	0	Aculops_lycopersici	318	318-Aculops_lycopersici
1359.616	248	Dermatophagoides_farinae	Gopherus_evgoodei	0	Dermatophagoides_farinae	318	318-Dermatophagoides_farinae
1359.616	248	Gopherus_evgoodei	Sarcoptes_scabiei	0	318	Sarcoptes_scabiei	318-Sarcoptes_scabiei
1359.616	248	Anisolabis_maritima	Gopherus_evgoodei	0	Anisolabis_maritima	318	318-Anisolabis_maritima
1359.616	248	Gopherus_evgoodei	Vandiemenella_viatica	0	318	Vandiemenella_viatica	318-Vandiemenella_viatica
1359.616	248	Gopherus_evgoodei	Gryllus_bimaculatus	0	318	Gryllus_bimaculatus	318-Gryllus_bimaculatus
1359.616	248	Apteronemobius_asahinai	Gopherus_evgoodei	1	Apteronemobius_asahinai	318	318-Apteronemobius_asahinai
1359.616	248	Gopherus_evgoodei	Laupala_kohalensis	1	318	Laupala_kohalensis	318-Laupala_kohalensis
1359.616	248	Gopherus_evgoodei	Timema_cristinae	3	318	Timema_cristinae	318-Timema_cristinae
1359.616	248	Clitarchus_hookeri	Gopherus_evgoodei	0	Clitarchus_hookeri	318	318-Clitarchus_hookeri
1359.616	248	Blattella_germanica	Gopherus_evgoodei	0	Blattella_germanica	318	318-Blattella_germanica
1359.616	248	Cryptotermes_secundus	Gopherus_evgoodei	0	369	318	318-369
1359.616	248	Coptotermes_formosanus	Gopherus_evgoodei	0	369	318	318-369
1359.616	248	Gopherus_evgoodei	Isoperla_grammatica	0	318	Isoperla_grammatica	318-Isoperla_grammatica
1359.616	248	Brachyptera_putata	Gopherus_evgoodei	0	Brachyptera_putata	318	318-Brachyptera_putata
1359.616	248	Gopherus_evgoodei	Nemurella_pictetii	0	318	Nemurella_pictetii	318-Nemurella_pictetii
1359.616	248	Gopherus_evgoodei	Lednia_tumana	0	318	Lednia_tumana	318-Lednia_tumana
1359.616	248	Amphinemura_sulcicollis	Gopherus_evgoodei	0	Amphinemura_sulcicollis	318	318-Amphinemura_sulcicollis
1359.616	248	Gopherus_evgoodei	Neoneuromus_ignobilis	0	318	Neoneuromus_ignobilis	318-Neoneuromus_ignobilis
1359.616	248	Chrysopa_pallens	Gopherus_evgoodei	0	377	318	318-377
1359.616	248	Chrysoperla_carnea	Gopherus_evgoodei	0	377	318	318-377
1359.616	248	Gopherus_evgoodei	Tipula_oleracea	0	318	Tipula_oleracea	318-Tipula_oleracea
1359.616	248	Gopherus_evgoodei	Mochlonyx_cinctipes	0	318	Mochlonyx_cinctipes	318-Mochlonyx_cinctipes
1359.616	248	Chaoborus_trivitattus	Gopherus_evgoodei	0	Chaoborus_trivitattus	318	318-Chaoborus_trivitattus
1359.616	248	Anopheles_albimanus	Gopherus_evgoodei	0	Anopheles_albimanus	318	318-Anopheles_albimanus
1359.616	248	Culex_quinquefasciatus	Gopherus_evgoodei	0	Culex_quinquefasciatus	318	318-Culex_quinquefasciatus
1359.616	248	Aedes_aegypti	Gopherus_evgoodei	0	Aedes_aegypti	318	318-Aedes_aegypti
1359.616	248	Gopherus_evgoodei	Propsilocerus_akamusi	0	318	Propsilocerus_akamusi	318-Propsilocerus_akamusi
1359.616	248	Clunio_marinus	Gopherus_evgoodei	0	Clunio_marinus	318	318-Clunio_marinus
1359.616	248	Gopherus_evgoodei	Polypedilum_vanderplanki	0	318	Polypedilum_vanderplanki	318-Polypedilum_vanderplanki
1359.616	248	Chironomus_riparius	Gopherus_evgoodei	0	Chironomus_riparius	318	318-Chironomus_riparius
1359.616	248	Gopherus_evgoodei	Lutzomyia_longipalpis	0	318	Lutzomyia_longipalpis	318-Lutzomyia_longipalpis
1359.616	248	Gopherus_evgoodei	Phlebotomus_papatasi	0	318	Phlebotomus_papatasi	318-Phlebotomus_papatasi
1359.616	248	Coboldia_fuscipes	Gopherus_evgoodei	0	Coboldia_fuscipes	318	318-Coboldia_fuscipes
1359.616	248	Bibio_marci	Gopherus_evgoodei	0	Bibio_marci	318	318-Bibio_marci
1359.616	248	Bolitophila_cinerea	Gopherus_evgoodei	0	Bolitophila_cinerea	318	318-Bolitophila_cinerea
1359.616	248	Bradysia_coprophila	Gopherus_evgoodei	0	Bradysia_coprophila	318	318-Bradysia_coprophila
1359.616	248	Catotricha_subobsoleta	Gopherus_evgoodei	0	Catotricha_subobsoleta	318	318-Catotricha_subobsoleta
1359.616	248	Gopherus_evgoodei	Sitodiplosis_mosellana	0	318	Sitodiplosis_mosellana	318-Sitodiplosis_mosellana
1359.616	248	Gopherus_evgoodei	Mayetiola_destructor	0	318	Mayetiola_destructor	318-Mayetiola_destructor
1359.616	248	Eristalis_tenax	Gopherus_evgoodei	0	Eristalis_tenax	318	318-Eristalis_tenax
1359.616	248	Gopherus_evgoodei	Syritta_pipiens	0	318	Syritta_pipiens	318-Syritta_pipiens
1359.616	248	Gopherus_evgoodei	Volucella_inanis	0	318	Volucella_inanis	318-Volucella_inanis
1359.616	248	Cheilosia_vulpina	Gopherus_evgoodei	0	Cheilosia_vulpina	318	318-Cheilosia_vulpina
1359.616	248	Criorhina_berberina	Gopherus_evgoodei	0	404	318	318-404
1359.616	248	Gopherus_evgoodei	Xylota_sylvarum	0	318	404	318-404
1359.616	248	Gopherus_evgoodei	Platycheirus_albimanus	0	318	405	318-405
1359.616	248	Gopherus_evgoodei	Sphaerophoria_rueppellii	0	318	405	318-405
1359.616	248	Gopherus_evgoodei	Scaeva_pyrastri	0	318	405	318-405
1359.616	248	Gopherus_evgoodei	Xanthogramma_pedissequum	0	318	405	318-405
1359.616	248	Chrysotoxum_bicinctum	Gopherus_evgoodei	0	405	318	318-405
1359.616	248	Ephydra_gracilis	Gopherus_evgoodei	0	410	318	318-410
1359.616	248	Cirrula_hians	Gopherus_evgoodei	0	410	318	318-410
1359.616	248	Gopherus_evgoodei	Phortica_variegata	0	318	Phortica_variegata	318-Phortica_variegata
1359.616	248	Gopherus_evgoodei	Leucophenga_varia	0	318	Leucophenga_varia	318-Leucophenga_varia
1359.616	248	Chymomyza_costata	Gopherus_evgoodei	0	Chymomyza_costata	318	318-Chymomyza_costata
1359.616	248	Gopherus_evgoodei	Scaptodrosophila_lebanonensis	0	318	Scaptodrosophila_lebanonensis	318-Scaptodrosophila_lebanonensis
1359.616	248	Drosophila_athabasca	Gopherus_evgoodei	0	Drosophila_athabasca	318	318-Drosophila_athabasca
1359.616	248	Gopherus_evgoodei	Lordiphosa_clarofinis	0	318	Lordiphosa_clarofinis	318-Lordiphosa_clarofinis
1359.616	248	Gopherus_evgoodei	Scaptomyza_graminum	0	318	Scaptomyza_graminum	318-Scaptomyza_graminum
1359.616	248	Gopherus_evgoodei	Zaprionus_capensis	0	318	Zaprionus_capensis	318-Zaprionus_capensis
1359.616	248	Gopherus_evgoodei	Neomicropteryx_cornuta	0	318	Neomicropteryx_cornuta	318-Neomicropteryx_cornuta
1359.616	248	Gopherus_evgoodei	Ypsolopha_scabrella	0	318	Ypsolopha_scabrella	318-Ypsolopha_scabrella
1359.616	248	Gopherus_evgoodei	Notocelia_uddmanniana	0	318	Notocelia_uddmanniana	318-Notocelia_uddmanniana
1359.616	248	Gopherus_evgoodei	Melinaea_marsaeus_rileyi	0	318	Melinaea_marsaeus_rileyi	318-Melinaea_marsaeus_rileyi
1359.616	248	Endotricha_flammealis	Gopherus_evgoodei	0	Endotricha_flammealis	318	318-Endotricha_flammealis
1359.616	248	Cnaphalocrocis_exigua	Gopherus_evgoodei	0	Cnaphalocrocis_exigua	318	318-Cnaphalocrocis_exigua
1359.616	248	Gopherus_evgoodei	Parapoynx_stratiotata	0	318	Parapoynx_stratiotata	318-Parapoynx_stratiotata
1359.616	248	Gopherus_evgoodei	Habrosyne_pyritoides	0	318	Habrosyne_pyritoides	318-Habrosyne_pyritoides
1359.616	248	Crocallis_elinguaria	Gopherus_evgoodei	0	Crocallis_elinguaria	318	318-Crocallis_elinguaria
1359.616	248	Gopherus_evgoodei	Orgyia_antiqua	0	318	Orgyia_antiqua	318-Orgyia_antiqua
1359.616	248	Dendrolimus_kikuchii	Gopherus_evgoodei	0	Dendrolimus_kikuchii	318	318-Dendrolimus_kikuchii
1359.616	248	Gopherus_evgoodei	Hydropsyche_tenuis	0	318	Hydropsyche_tenuis	318-Hydropsyche_tenuis
1359.616	248	Gopherus_evgoodei	Stenopsyche_tienmushanensis	0	318	Stenopsyche_tienmushanensis	318-Stenopsyche_tienmushanensis
1359.616	248	Gopherus_evgoodei	Plectrocnemia_conspersa	0	318	Plectrocnemia_conspersa	318-Plectrocnemia_conspersa
1359.616	248	Glossosoma_conforme	Gopherus_evgoodei	0	Glossosoma_conforme	318	318-Glossosoma_conforme
1359.616	248	Agrypnia_vestita	Gopherus_evgoodei	0	Agrypnia_vestita	318	318-Agrypnia_vestita
1359.616	248	Gopherus_evgoodei	Limnephilus_lunatus	0	318	434	318-434
1359.616	248	Gopherus_evgoodei	Hesperophylax_magnus	0	318	434	318-434
1359.616	248	Gopherus_evgoodei	Microvelia_longipes	0	318	Microvelia_longipes	318-Microvelia_longipes
1359.616	248	Gerris_buenoi	Gopherus_evgoodei	0	Gerris_buenoi	318	318-Gerris_buenoi
1359.616	248	Gopherus_evgoodei	Lethocerus_indicus	0	318	Lethocerus_indicus	318-Lethocerus_indicus
